Type_of_Renewable_Energy,Installed_Capacity_MW,Energy_Production_MWh,Energy_Consumption_MWh,Energy_Storage_Capacity_MWh,Storage_Efficiency_Percentage,Grid_Integration_Level,Initial_Investment_USD,Funding_Sources,Financial_Incentives_USD,GHG_Emission_Reduction_tCO2e,Air_Pollution_Reduction_Index,Jobs_Created
4,802.3938636,322463.7383,57643.21352,2573.282588,95.36803372,4,291015148.6,1,12726192.01,17258.47565,54.01123921,397
2,155.2725686,190497.916,358213.0731,7142.705446,72.98279206,4,154446373.3,1,11993515.92,30664.65966,99.8936122,296
6,240.3797652,93967.55101,375614.5585,860.065513,96.05004484,2,27264366.97,2,925646.0612,11316.85616,32.49643048,1954
5,514.0228827,312494.5801,163484.5318,921.0666302,80.4467345,1,63639201.32,1,2492392.694,38057.42426,39.28681922,2708
1,918.97118,415423.7339,234342.942,877.9190938,86.91821505,4,26417989.96,3,4806789.28,17663.68044,10.73320307,993
2,183.2145011,466116.9487,316659.8986,9663.130388,93.64402245,1,128224594.4,1,6630553.862,14868.91235,55.3821185,1033
1,453.6619593,234211.6936,309952.0697,6289.485018,85.70798858,3,97963755.21,1,4235602.329,48768.37292,26.09092847,3048
3,204.2987775,124770.7203,169761.3381,6010.33249,74.10352433,2,283426107.8,1,6189765.516,15082.40906,98.40706609,795
3,275.2417537,80139.16748,394311.3625,2382.361211,67.30740916,2,295487067.5,2,14847123.51,32411.22655,38.19416517,1326
7,308.210882,130166.017,228550.4884,3395.696828,88.3145154,3,71992830.42,2,628879.6023,13265.79969,97.74187006,1101
7,176.8178244,440105.0663,180427.4354,8441.6581,52.38266378,2,3849205.834,3,1170890.6,34879.28765,91.80433573,4506
5,644.244375,216150.2646,76292.04321,3455.393384,53.81551341,1,476411291.5,1,14332808.78,28308.21637,78.71614283,4116
6,793.4630276,100881.9066,155975.612,1806.108741,93.84218553,4,12655542.15,3,16804179.2,46311.93179,25.93926004,2952
2,958.9964395,18683.34858,205546.685,5269.848881,97.54235225,4,359758078.8,2,18614557.88,43521.45903,97.95416379,4365
3,260.5401098,373591.2531,65422.89185,8940.314446,74.62727949,2,94861778.64,3,4378926.244,46489.82905,69.28781291,361
2,265.4471638,396506.5106,109072.0954,7922.173913,79.52021073,4,420730139,3,2453004.714,38203.72994,40.82853838,1270
2,628.6223902,162544.6863,153816.2978,8816.624858,61.46907365,4,167481328.5,1,11668293.33,34249.78693,83.00547669,2159
3,378.6237433,58953.28283,251352.3747,4568.117893,68.04536832,2,375383113.7,2,8166156.038,31666.8548,4.877459906,4111
6,476.0638885,388587.134,76563.57581,4408.213096,85.16462947,3,167841042.9,2,1600362.157,49515.66277,63.16751076,4620
7,175.4110024,449329.5903,302087.3627,9071.026765,96.66571028,1,151054269.4,2,4950011.508,4731.672158,61.1603478,4945
6,363.6565892,482342.7923,202293.7394,4163.230097,96.35059192,2,224371411.5,1,18588329.07,44519.52897,52.91276797,2078
1,904.184245,462049.8773,235331.4866,9905.683561,87.10270548,2,47322913.97,2,8652750.755,25943.47375,54.44706305,4428
4,187.7406886,371047.3183,227503.9422,3003.669298,62.73459846,3,195155750.8,2,9949409.328,45815.49598,79.27770013,42
2,501.3534296,196413.2866,423362.7896,6139.916369,96.53444387,3,466001752.9,3,19497664.19,20235.3932,75.01087933,2640
1,499.2315956,23303.03395,345946.7545,1799.183886,99.56708086,3,114686838.6,3,14549814.72,27607.89322,14.04227335,1349
3,292.6609919,180024.4169,204449.8614,8207.990709,73.05868389,2,174550587,2,10638143.58,20952.31597,65.08092386,3292
4,71.9861182,369896.3428,283939.4633,1796.687359,96.00754746,4,193491264.9,1,16280009.47,14074.78183,84.54486899,4961
5,508.9308844,239453.7745,295094.4617,754.5366424,73.09672099,1,368608905.6,2,2749216.012,7027.290592,86.25968898,985
7,584.6955751,346386.9253,30630.79617,7965.715726,77.31442228,1,255248137.1,3,913100.4203,7686.804667,33.55033271,62
6,104.5934882,413712.599,390973.2419,7683.396813,54.08016697,2,429216033.7,3,15904014.01,46259.07224,97.38698509,979
6,736.1951086,29396.29321,364850.3412,1745.657412,63.16617481,4,332855651.9,1,18826016.11,4211.357572,63.49323345,569
1,437.8331855,295316.6853,331107.1512,5810.356769,60.3191751,4,172683492.4,2,14612775.41,30653.17726,56.62689209,75
3,703.3538555,284864.259,287037.8891,6545.080102,54.07641045,2,353395156.3,2,11757517.71,42828.42825,46.80073398,98
4,787.6077193,290127.5238,191295.6455,5598.593887,67.34051697,4,375679836.3,2,18405479,22821.43102,85.07086406,1018
6,885.0850082,392114.6857,127599.4332,2677.126286,86.49815865,4,499706694.2,1,5763404.482,17210.68942,11.09210938,711
1,463.9295512,340768.8864,263691.7627,6972.20636,55.4509498,2,17639744.46,1,1718574.589,34338.70315,62.18074161,1933
5,551.2876443,272680.347,356787.4688,5525.259503,72.62704701,4,130295020.1,1,8355867.865,25991.93815,41.86472017,4804
3,832.8378018,253173.7399,31936.95412,8012.077658,81.246971,2,51412030.03,1,12321145.12,28585.14488,20.02730275,4037
3,39.0445947,301250.6223,47151.47176,232.7719641,93.51910625,4,357947832,3,14878357,21411.70876,18.75775847,3350
6,163.2312776,464786.6238,149297.3881,1287.825061,82.4203315,3,310665965,3,16734268.77,41912.81854,11.896219,4347
4,64.57396331,493202.5454,33961.11535,3014.236981,71.3674031,4,248294564.8,1,11527003.44,2441.939119,28.08488975,1531
3,953.078082,372849.4337,211049.452,6839.242798,84.46219802,1,474679736.4,2,2471066.264,10777.63607,96.24790547,1585
2,581.3727283,257665.3589,36205.90203,1744.908237,97.74290023,1,436019135.3,3,9745045.692,40098.56368,73.3098977,1659
6,289.0005315,382623.7442,307137.633,6098.233448,90.47600826,3,408662534.6,1,2780308.126,31906.80977,51.19453257,4292
4,667.1437561,346755.4464,159923.8432,1138.627177,64.98814295,3,356554682.7,3,9781784.07,48379.0015,62.13253737,3165
5,878.7305383,225186.8846,133874.4415,7554.61278,70.09717902,1,137336763.3,3,13185624.68,15780.50211,15.86541967,4472
2,8.416303508,111213.2594,340181.1902,1273.206885,54.95643248,3,155228208.2,1,14628736.98,46648.27296,76.98106722,2028
7,819.9144928,301006.3767,340819.3206,1826.128714,87.31213522,1,357790014.1,3,16532664.63,16773.49775,67.26627372,1134
1,749.3396653,146483.2085,299019.8441,3081.99237,71.93148754,3,16208419.39,2,18086725.05,43382.04684,2.158645425,429
1,20.86917471,358316.5215,85038.79322,4287.434768,61.35293926,2,480184236.4,3,2175311.16,1372.788543,19.31831941,261
2,514.7623602,410933.9214,394521.3735,3397.910775,83.12946546,4,28356143.56,2,559709.2368,1651.558772,93.29069356,4065
4,606.177719,271764.5539,261236.4132,4770.464871,86.05467232,2,163870660,3,6242703.623,37823.61152,21.82661015,4689
6,272.2767037,201054.2211,417775.2154,4402.256977,74.08798223,1,322457532.6,3,8479944.154,30104.78124,34.29164572,2327
7,115.3527255,452276.8034,19500.40076,7471.152592,58.34299456,4,5588303.38,3,14021753.51,29206.09923,56.58191611,3499
5,812.4502984,143706.8711,408281.5956,9893.449261,70.86226191,4,205245425.1,1,9332766.322,15024.1474,46.88136233,387
6,437.0889645,318131.8685,401709.1119,5056.497718,62.42849244,2,269256248.8,3,13527529.37,35685.19585,60.76224206,742
4,522.8474062,297034.4572,142969.7316,4251.344602,80.29055381,1,110201137.2,1,19600359.65,16124.92161,18.80707352,1632
3,165.0046097,258265.6531,304746.9374,5538.652815,81.98166894,2,497752360.3,3,17589661.03,25185.26599,93.63222061,1310
1,444.1868244,449564.5877,347703.6686,6912.956947,77.38258274,4,48340579.67,1,7390505.079,43311.39918,44.28348744,550
6,507.8602661,269285.3971,233524.7853,6386.781373,83.31909288,4,443287056.5,2,2766193.49,36716.33785,65.90441382,1796
4,340.7779847,155988.8981,132817.9529,6186.048582,54.71394513,1,416302070.2,1,8583674.568,35216.9678,1.75405948,4869
6,695.1684151,430641.936,167311.1173,6997.02813,88.2647906,3,276655320.2,3,8517787.006,44317.36836,86.29947022,2144
2,561.8135226,193018.5789,332398.3125,5911.267305,97.36902078,2,461222778.8,3,15238685.58,19744.17744,91.18946378,1460
1,474.1695984,464324.3946,429523.2349,9364.69585,77.4772474,4,441438809.5,3,6762367.753,38362.76067,80.36451053,2555
1,995.1290085,376947.8989,310218.8028,9946.559437,61.14678207,3,149293086.2,2,6564692.131,29820.67543,69.37220961,2734
7,652.1103128,267175.0686,165692.6537,6237.567693,52.7391395,4,404314438,2,13131317.95,10788.28312,61.04412837,2633
4,998.8050204,206896.9475,54068.09284,5191.750849,83.29208183,4,418396459,1,9848495.836,48231.82038,57.5272422,3861
4,781.0961076,427384.7943,340249.7582,5163.568589,75.38240943,1,464519816.2,2,18648266.53,3273.594575,90.13563034,4809
6,749.4067422,106155.1212,150920.2016,2192.693337,68.65695656,4,322056650.1,1,19140148.4,39322.68239,50.54151972,185
7,563.8688242,273859.1187,100562.665,9119.722631,88.82670246,3,67516860.79,3,17124745.72,13654.15874,30.27340188,4077
4,610.8398353,192862.885,144200.2121,711.1110356,75.19592276,2,481637722.9,2,1153239.281,48968.86242,91.36271978,3516
2,180.4548173,415364.9202,92792.53239,1414.79947,75.42431721,3,175750975.7,2,7496455.672,22617.17068,78.1744155,4796
7,655.2800904,61858.44666,26804.88909,4989.591886,97.55490588,1,23938132.73,2,2318011.005,20886.0136,36.83045158,909
2,289.6662619,126565.5171,104955.47,1257.788219,98.08098629,3,115345835.8,2,4266381.201,48397.65855,7.545247548,4643
1,27.91380193,485359.3853,119394.2075,8629.060735,67.1078734,3,454024616.2,1,17077808.1,46383.70942,6.453516934,4176
4,203.4320813,440941.2816,59599.21494,5840.384446,84.38223149,4,108073403.2,2,617560.0016,42090.26544,30.38486224,4311
7,969.2852768,269784.4977,58494.68311,5067.996123,54.72883978,1,248840954.1,1,1921357.227,24607.5671,68.58930167,227
4,39.30873797,478230.1232,234217.0956,454.8715969,51.64178496,1,56872824.5,3,19743227.23,39202.01909,5.648988264,3722
2,335.188388,381931.8781,291759.6268,5621.54388,57.99594477,1,364499663.6,3,563829.079,40434.50626,28.63095713,3545
4,244.484836,371022.2646,40743.7144,5460.860352,95.44642803,1,339799021.2,2,11040221.69,16544.17856,24.75828669,3018
5,399.1559852,470705.6753,63978.68751,3060.330245,94.90393837,1,158914218.7,1,8135171.181,48677.82279,68.55787077,3611
5,767.3071611,373206.1005,334290.2034,1424.937978,60.71534444,4,247065975.7,2,19595996.75,34627.62623,52.73149413,334
4,278.3881672,473660.0508,183375.7599,4407.165008,53.94057244,1,469639171.9,3,10711525.03,20962.82646,26.19201315,3340
5,381.7089155,114451.5947,412711.5812,9407.306223,92.52196348,3,270726580.7,2,921815.9606,16846.56302,69.17825037,846
3,977.7731617,278785.1038,400742.7588,6606.027791,73.3380949,1,302956943.3,1,11879832.97,22623.84931,98.36845579,1555
6,705.8715101,446407.7597,322313.4116,2947.180793,50.72880706,2,450705249.1,2,151264.301,44550.78992,90.94240165,409
4,831.9132522,281245.8386,214989.4969,7751.060456,90.557627,4,12412413.17,3,2879914.264,19080.83315,77.02079446,3289
5,644.0610849,139032.8236,169174.1917,2785.22513,67.48494424,4,186670509.3,2,3560606.212,14410.62535,70.2225052,459
6,495.9247008,75504.49521,306072.7406,3705.847881,52.12519061,2,104817001.7,1,1253329.494,19540.43899,60.44277053,4415
1,262.8248105,253133.795,162673.3595,823.0462801,84.65151495,4,475465194,1,12026675.69,4606.159365,40.96716396,1675
2,803.225063,36116.37753,264115.7884,801.0140303,79.7317476,2,137056882,1,16848138.68,3776.486649,34.17769889,4701
5,734.584213,111775.2923,346397.7818,5745.973732,67.09660359,3,14835175.38,1,6962928.295,18201.28695,29.60033339,1192
2,378.9628157,252139.9329,321335.5729,1237.891695,82.68177202,4,418134204.1,2,10842753.16,31382.59682,24.76053167,1715
3,228.779585,403353.4852,315036.9945,2934.332391,88.43749211,1,128602364.9,2,12836933.56,11625.98029,24.46236231,369
1,370.1293714,470781.5461,229347.1758,7275.05518,77.12302358,2,423270656.4,3,2449612.3,21010.81285,18.26006122,3673
5,979.144545,338247.5118,338582.9646,1292.741901,58.26219018,1,458420532.8,1,9675245.911,12668.17203,38.6606401,1643
1,391.5374101,34831.54067,220461.4974,3011.942651,88.60609465,4,95845681.21,2,8617866.328,36418.49593,23.52340488,3261
7,586.8476403,376235.6647,381986.1425,8315.588567,69.63926556,4,328884821.7,3,6391508.205,2579.322086,27.69371476,3170
7,272.732347,164091.4528,297340.2817,9916.453276,63.0305121,3,56149432.51,2,890463.0314,47038.29793,91.94508085,4555
4,749.0878103,465776.4196,328991.654,65.40084143,99.76903887,4,14362161.02,3,5282744.858,38067.99501,94.02641364,1390
7,305.9085267,86656.82611,410069.8473,4495.934373,63.61705215,1,155476110.8,1,19127434.32,18504.31108,19.38746794,844
4,836.6844497,111329.9141,60851.90343,9915.564535,61.18002517,2,341368372.1,2,14073031.29,34517.90472,38.18445502,4785
6,685.0171782,257964.6739,34789.00933,9371.00434,84.28530754,2,132341600.8,1,8066425.952,10955.21033,58.01051091,3302
1,483.7100337,83400.73703,58882.68227,7956.989118,72.09507273,4,123451031.8,2,18033162.97,8038.594408,65.24228157,532
5,309.5449267,228501.1511,61842.8911,8769.404259,98.51750226,4,391278569.5,2,7289540.921,28369.56947,38.69553373,1184
3,404.6458783,87929.90918,32977.75007,8080.810749,84.63593848,3,41415479.8,1,6090949.353,29312.06792,76.19590441,302
3,809.2854827,89220.8891,341895.8974,9673.701045,66.27872087,2,499792599.1,1,16763567.52,12440.70643,9.125178364,1219
7,199.6616175,205483.5663,99400.28765,5980.444493,98.02786535,2,168561824.4,3,17480592.91,26583.50705,59.82241131,2185
7,352.4498543,458105.3488,140234.2396,1229.242449,56.84981484,1,58621392.48,1,2328683.806,12919.39983,55.77511525,2227
5,183.9476759,342104.0454,410224.8427,8464.441166,73.72177591,2,101052852.9,1,12988987.67,38409.57402,38.9096278,1969
5,194.3860346,141512.4692,321770.7518,4328.204433,80.65537124,4,362634633.3,2,9797750.719,21226.78107,85.21498735,130
4,621.1993049,127074.4429,381568.4927,8509.728644,66.54537534,1,337502629.4,1,11970695.45,39141.49185,21.02542222,4882
6,417.0389541,217280.5705,37125.10768,2789.73667,91.19153254,4,119086088.9,2,6317262.462,6847.498841,93.71330393,4911
6,321.8461822,454825.2285,182761.0905,6959.169969,99.78026503,4,6409002.642,2,425341.1968,36048.88938,63.05523098,1582
3,441.6367505,435916.751,196181.5709,174.9823323,81.050708,3,157745383.1,2,2158291.407,20321.7456,70.30971453,3986
2,935.0408711,243272.1687,447449.3558,1344.776828,87.8028367,3,402594274.8,2,12972258.01,10829.9072,92.06407053,3986
5,859.3016978,143050.1214,34421.03562,4911.637222,88.71612313,4,447997057.5,2,738234.8748,44986.95041,3.039247156,3867
3,12.39263554,467383.7403,149217.8286,825.147646,54.67072588,3,352653618,2,8170511.513,31664.00619,2.136959571,584
6,209.9050256,150652.9492,15922.58599,1620.32294,80.55247839,2,381273012.4,1,2798942.527,24483.25379,82.34393938,4496
6,4.924274963,253413.4823,425627.7294,4155.639817,54.10412587,3,251797510.6,3,7202396.018,36689.71967,43.19591173,1038
6,507.3209568,430735.6208,109582.2527,6963.68809,51.14697372,1,356932578.8,1,243852.2798,22142.81934,33.37147767,2681
1,513.7986312,266015.9186,79741.4263,2723.211673,66.90130004,2,232119975.1,3,3999280.027,33975.94452,32.57636052,3578
1,888.7755762,417976.424,113337.4784,849.8843105,56.06379629,1,453134040.2,3,3656355.475,45140.21512,52.07892852,3179
1,223.3149536,158948.6939,175150.0029,9028.376235,63.73394957,4,22106993.6,3,2098330.853,32565.68489,96.19920071,684
4,121.9199921,234462.2066,246288.6229,8343.621884,97.41525106,4,424452275.5,1,4202164.726,35334.64353,92.48020825,4413
7,571.0742963,452552.3257,224850.8297,1062.707589,63.72236977,1,311291520.6,1,8172817.235,35930.09359,87.18748984,1735
1,368.1900908,438051.2631,88317.77341,1313.093192,70.91836019,1,443336285.8,1,12372074.57,27593.11852,30.05062721,941
3,485.001037,298409.484,145515.5959,5502.851306,68.35079332,2,48308413.88,3,4846778.124,30706.81019,33.37891475,2930
5,730.4234938,301312.5468,434014.0018,7868.582002,72.53507136,2,412706661.9,3,13072426.31,15344.41125,41.48333902,3926
7,281.0402291,381084.2739,439213.6417,9641.714628,77.11906837,2,133772884.5,1,12436165.18,39258.80039,90.35644739,1789
3,351.6796816,230560.0811,380239.683,2714.910244,55.02677285,1,296463188.1,1,6348190.04,14682.07776,67.41328922,903
3,105.8171747,496406.6883,337919.906,6008.242086,86.74575232,4,283086839.9,3,17862708.29,7017.01532,27.06009484,4614
2,445.9932794,459368.8829,134195.1803,4615.18927,57.91145405,3,392866299.9,2,388351.6612,47690.97947,37.17281363,2599
3,698.9035695,219159.2601,37909.31175,4428.657518,65.17956044,2,154592541.2,1,2909944.328,18666.28556,99.18459717,2863
3,242.8535135,285185.9074,223642.4265,3608.753225,91.91632379,1,316251533.2,3,19920425,49204.37054,18.63668451,1586
1,998.9277614,437646.6853,353592.0854,7788.077065,73.24734709,1,88726006.57,1,786092.9146,9252.294153,12.09492885,1382
1,963.7390031,498946.6416,26911.2801,9946.401473,80.21082326,2,178561507.6,1,14640999.48,2167.496902,2.714194655,1935
5,596.0288657,223955.7775,296274.9368,1951.798407,68.89657814,1,132990672.7,2,19276784,43478.05921,67.43556768,4498
3,66.40315169,469844.9318,151112.6018,4576.007174,79.51100187,4,213613795.2,1,14902233.65,46994.65768,86.28928995,4806
4,393.955669,97972.35041,106830.7491,3882.810748,98.73693424,1,456143678,2,5510334.923,22749.44153,15.37025188,2138
1,769.5830886,429577.0765,415141.215,3942.170739,53.47994385,1,163746076.3,1,5093867.354,5834.250154,94.20240858,2628
6,624.4550275,457882.808,209112.1645,8993.081457,63.86433365,2,238087073.4,2,1551342.698,25478.78608,86.34941821,2298
2,646.0022462,320389.9723,414214.5076,19.34568477,86.10307298,3,326468467.3,3,2743589.227,43796.76222,1.60061379,925
1,740.8610847,52513.54597,30777.36216,1164.071965,67.67605142,2,259780120.3,3,14878341.8,36335.90895,82.06514735,4359
5,862.7477423,487682.4829,336733.7928,9134.602462,58.45308678,1,496329040.1,3,6404136.379,21759.80231,18.56871913,1058
4,91.70549655,316304.9315,270572.9523,5659.06388,55.67852637,1,149816245.9,2,2573968.455,47923.19201,87.53276829,2201
1,239.374837,369749.6529,60387.02882,3057.910611,58.26285342,3,344105867.2,3,15045778.44,5963.10259,9.639632274,1172
4,330.0434125,412832.8612,219595.6383,5053.090437,56.69213774,4,313577722.4,2,11248632.62,40973.58794,39.55862213,14
2,277.8872455,361256.8819,199148.4331,6305.144129,90.12987573,2,281359229.3,3,10691575.61,26641.54071,69.7485136,2295
3,365.5180234,153534.3542,313367.4184,6803.384694,94.84943036,2,54937061.41,3,15536602.2,18821.48462,30.27650449,3631
3,314.9236052,381039.467,274368.5298,2270.28294,53.47445527,2,466055290.8,3,19089183.87,12331.34962,36.21387206,1135
3,863.9353234,113067.9936,240950.0017,3364.845457,82.63866547,3,468441638.1,2,14959254.91,27406.08858,91.62051287,1066
5,459.8421926,97734.09848,45749.21025,2271.494395,81.8700607,2,393225703.5,2,5674421.452,18027.74984,1.74661596,117
6,721.2573562,234915.4852,445823.5169,7174.922002,89.305761,4,422501662.7,3,4422764.619,1049.233764,41.39088097,3688
3,807.2125642,465996.4457,14492.73646,199.6316794,91.72015839,1,411965893.6,2,18888535.88,27602.83914,47.41273147,110
2,704.8163167,46135.27027,262849.3689,162.2555411,74.69301127,2,157460070.3,3,15568528.54,46946.87299,58.7670753,2598
2,866.796063,131033.1366,187676.4472,6418.167132,84.72167844,1,370308012.2,2,8411874.269,41451.24169,24.53809684,2290
2,373.383912,94160.016,424576.2973,7420.757596,96.3761311,3,470268618.4,3,10081655.71,34609.56882,18.26646186,3273
5,593.3665073,233916.9173,7370.378747,4343.442676,90.80506023,1,83120360.15,3,8971593.922,46884.72663,44.79378607,4884
6,921.8059782,395587.9286,340560.7655,7211.970551,56.1685017,3,50029925.53,2,3881412.359,33245.25211,49.17142456,3167
3,541.5731315,62609.6882,365873.1662,9582.098055,79.89364824,1,119272147.3,3,12469700.7,31484.6516,4.518703943,4710
6,915.5830421,393209.9421,130378.8872,4885.612553,99.90262824,2,386060836.8,1,18715181.47,433.552191,94.61276486,1091
3,548.442056,5866.999058,290755.3247,3314.955985,68.0203904,4,151720974.9,3,932484.6598,6227.41658,55.97385402,4431
4,854.5831564,413141.5782,35052.43971,8409.861883,63.67166529,3,467691606.1,3,7725658.452,14758.8705,68.04657071,3520
6,312.7916164,369296.4689,46522.43887,1238.175799,59.46087505,3,307215666.8,2,18629087.12,32404.07199,9.082189353,4165
1,458.058578,375081.6793,278560.4603,3330.847498,77.89799097,3,267219002.9,2,16061605.57,26907.35385,76.10411944,3282
2,93.27901968,380965.3144,101756.5458,4628.149315,50.4552045,4,393929571.8,1,12347004.56,44142.8796,95.86073374,4621
3,823.8861283,368266.416,427365.8925,3361.738551,74.94705802,3,319695544.6,2,5867526.077,44329.17067,56.71004132,4520
4,476.2694458,347522.6776,250777.0544,7173.555231,94.00460614,3,430740987.8,2,2868595.645,11150.46874,62.85251955,4558
6,432.4601401,89473.00844,275900.7496,7871.992789,59.73515924,4,424700981.2,2,2128675.766,3789.761123,72.10900072,3369
3,560.8129684,175031.2008,99644.80367,7785.628131,99.58396365,2,394684084.6,3,782188.2706,17887.08418,24.31178568,3436
6,195.8972084,78433.98623,298684.2461,7661.050789,66.88157462,4,462070435,3,2710512.884,35517.29296,56.10106077,2602
3,554.588848,344169.6351,65828.40609,5288.642495,79.7893854,2,201765067.2,1,1109866.132,25975.68612,81.87913933,586
1,354.6449836,165344.5166,127778.6516,7722.162164,90.46891726,2,320802034,1,2740757.912,7896.059184,72.60957906,1769
5,848.1691231,77332.67786,431369.5598,596.8645642,64.10551228,2,432002000,2,19959334.01,7807.238353,73.37118673,3023
4,195.1064751,492461.6908,316720.9788,4346.729149,77.76431299,4,187050981.4,1,15149623.85,5008.776207,19.12140535,2836
3,965.7361354,361569.9147,285607.3238,5629.073467,86.44502409,3,177701862.4,2,4532007.199,48023.15944,20.13271179,4331
7,750.1564929,446337.892,56492.05319,6176.435068,77.9023983,4,108671120.1,2,1671200.586,1059.646568,97.26499824,2168
7,954.8377274,289075.0893,226040.8521,3188.912475,88.46863485,2,410965517.5,3,16099848.04,27788.03351,94.32367775,3136
2,677.7304032,59508.141,288890.6341,9849.55748,51.72205848,2,269232492.1,1,16579867.64,37711.23579,49.91065138,4176
2,603.134944,52092.25816,287542.3615,3295.172506,99.03671236,1,63551827.58,3,19899295.73,35054.41875,65.08509244,4365
4,509.9709696,295711.5196,226551.1708,5004.009864,71.40174539,4,233235758.8,2,9326111.023,41227.02305,9.298870821,4122
7,141.4448561,194007.6852,124285.1069,110.9754154,67.99635716,4,190196137.6,3,14227310.85,23561.60479,65.18180018,2037
5,533.6958932,82852.27818,7057.274437,9989.972658,89.38517782,4,355700114.5,2,3269300.625,23907.646,84.72273156,325
2,630.1251348,323952.3524,229040.213,4732.999807,98.21929088,3,83573906.64,3,17488731.07,27252.77616,78.89859899,3587
1,375.0357907,190661.19,408728.3766,5548.41336,68.80338104,3,431321823,3,4850966.633,13603.05206,33.99911182,4390
6,133.3902245,487917.8489,370699.3161,7382.971867,73.67151577,2,171750475.9,1,1278204.526,24178.30414,97.08369211,383
1,171.6362813,282268.2608,247967.2107,7228.835328,86.42029706,1,257260267.2,3,18665720.23,33953.2933,53.55268546,3911
5,555.8229734,298879.9767,313097.4867,299.16656,92.86229715,2,37731276.82,1,10919901.03,49433.22548,93.99216466,2713
4,387.2663899,411786.891,317164.9461,7676.973903,81.43975318,1,498131128.6,2,16958226.89,46366.12881,68.22518654,1177
7,160.4334479,239915.0098,336391.701,2295.807864,98.87048542,3,242881428.3,3,9564278.005,27348.17509,56.62102545,1930
2,571.1739583,461729.4955,431103.8762,29.72749215,98.30492803,2,40048932.24,1,11238400.41,47053.16203,49.59889099,3591
3,17.06455793,236325.5298,33876.64799,5997.927182,54.14336731,3,295335727.7,2,1581088.776,20989.75894,96.48212818,1434
3,197.4045164,457230.2367,154080.3417,170.0371266,76.94784598,1,224803498.6,1,11411084.61,44837.52669,37.03705657,3901
6,377.9529483,449811.9575,193465.0917,1528.598431,52.22678556,4,89224071.39,1,16852919.07,20032.99016,2.741028664,2758
2,893.3199145,284050.1605,405060.2121,1706.806747,88.83586742,4,364445996.9,3,10374739.43,17094.0058,31.74919272,4697
3,130.5734431,348426.8723,268511.2197,2622.802479,55.69267636,3,148196366.3,2,8799573.724,27172.34844,8.140074482,2644
2,33.17754733,355677.2718,397303.2356,6497.650721,66.83364249,1,20561802.58,1,11112626.11,40248.63082,49.45291546,4988
4,703.9610909,336446.7354,69096.17778,3466.070057,83.03555731,4,441943572.2,3,9104004.196,25930.8844,94.06025911,2270
1,994.3171505,241918.1263,74520.84476,5138.581743,71.88798942,1,330424778.5,1,12719191.3,7030.185366,42.00499926,693
4,964.8742357,411862.5135,147509.146,2621.317096,89.17450019,2,7395483.79,3,6451237.9,23033.46087,56.80025805,341
6,521.2732795,365786.7277,363564.0115,1916.426081,69.47187095,1,274171349.9,2,11471512.61,36347.23359,75.73107665,1711
1,648.3718725,413293.9326,216125.8053,898.52889,66.79786927,2,128944569.9,1,3059660.588,14719.63023,86.91469254,126
3,928.5995879,259395.6778,275093.5574,1390.757221,67.26699601,4,302094618.9,2,5465267.254,1893.461929,76.6950548,1690
7,226.0859393,40084.43683,128842.8558,1486.841861,72.76623939,4,437547701.9,1,14115026.31,18722.94406,26.28350907,1832
1,542.7600253,446820.4362,213370.0004,3456.220352,71.23450425,1,464318507.2,2,51558.41567,14408.60316,14.40371789,3776
4,10.25438119,223272.4634,126527.9719,5825.660083,99.01406445,2,331630613.1,3,18936149.29,4923.670378,45.37938529,3255
4,715.3135434,64262.27028,350289.7892,1469.173249,82.42767428,2,124266443.5,3,2057345.327,11938.13422,48.90007321,3005
5,495.8322246,166067.3626,195896.8382,3392.357365,52.73348544,4,232621542.5,1,2067435.876,15161.70931,8.211801884,63
5,906.0364254,127109.5756,12618.77034,7451.070724,58.59207458,1,197969580.6,1,240671.8841,8422.567624,44.67163661,4945
5,891.7031873,318339.0428,62243.48226,7616.525757,60.30810641,4,38278052.62,3,15792673.15,11966.68112,25.10796566,1225
2,573.7309328,279894.217,242792.6857,7066.082742,61.17647396,4,377603100,1,7020851.513,24036.00988,17.08800494,2417
3,154.2510795,366837.4909,417869.8449,5980.050967,77.68971516,4,302323933.3,1,19729416.39,35677.97932,21.11256559,1477
3,537.0782726,49445.16202,58769.20494,473.5825853,81.98301668,1,107678160.7,1,19467727.67,30782.94705,36.02551084,95
2,87.74725646,51498.92891,251886.014,3685.155625,57.14970999,1,141309387.8,2,14992398.21,11274.52537,26.56934227,2639
4,987.9583242,478451.7962,172046.4514,186.1850685,96.40781644,4,366768866.8,2,10396255.1,22184.10231,84.74187484,2437
7,95.91617936,492549.927,174444.1192,4276.252137,64.53425187,2,489652191.2,2,3027748.082,44790.79325,6.728591735,1649
3,789.7450762,287553.577,8136.137399,2088.321636,87.36045084,3,497983720.3,1,1231996.57,1382.721625,81.19154223,1244
2,253.2472564,420332.779,148938.3547,6611.647342,88.10882905,3,4075827.482,1,4112829.143,5256.537894,56.89961133,2440
7,889.3532905,93023.81224,80221.55432,7659.187086,99.50418451,1,122382457.7,3,10088119.34,4723.647406,12.1931008,4074
2,84.85562404,346854.7074,184567.5942,6817.41366,92.95488625,3,56464338.27,3,9955470.446,32427.58503,7.3830189,4915
4,715.5176907,304571.7319,80924.24359,5036.063652,52.57357419,2,263295468.6,2,17163768.17,28814.56892,12.25903928,755
